theta,omega,alpha,theta_next,omega_next,trajectory_id,split
-0.9630040998173225,3.222733475622587,8.685277487971222,-0.930345806641229,3.3085886581762365,2,train
-0.930345806641229,3.3085886581762365,8.483367562753417,-0.8968392998158352,3.3923517994542998,2,train
-0.8968392998158352,3.3923517994542998,8.266812858594287,-0.8625062376194624,3.4738747907024514,2,train
-0.8625062376194624,3.4738747907024514,8.035291902011078,-0.8273697744086489,3.5530066361324737,2,train
-0.8273697744086489,3.5530066361324737,7.788549882236394,-0.7914545860434665,3.629594152987027,2,train
-0.7914545860434665,3.629594152987027,7.526405288965762,-0.7547868879854531,3.7034827363855776,2,train
-0.7547868879854531,3.7034827363855776,7.248756210450127,-0.717394445439374,3.774517184940033,2,train
-0.717394445439374,3.774517184940033,6.955586168222919,-0.6793065749563982,3.8425425818719625,2,train
-0.6793065749563982,3.8425425818719625,6.646969361286685,-0.6405541369753365,3.9074052250857982,2,train
-0.6405541369753365,3.9074052250857982,6.323075191954227,-0.6011695188504055,3.968953598384324,2,train
-0.6011695188504055,3.968953598384324,5.984171948097642,-0.5611866079982992,4.027039374787405,2,train
-0.5611866079982992,4.027039374787405,5.630629522584338,-0.5206407548935507,4.081518441767977,2,train
-0.5206407548935507,4.081518441767977,5.262921060354328,-0.4795687257482997,4.132251937187695,2,train
-0.4795687257482997,4.132251937187695,4.881623436982737,-0.43800864482929563,4.17910728383533,2,train
-0.43800864482929563,4.17910728383533,4.487416489606124,-0.39599992648956156,4.221959209779389,2,train
-0.39599992648956156,4.221959209779389,4.081080941554009,-0.35358319712258396,4.260690741275179,2,train
-0.35358319712258396,4.260690741275179,3.663494985550412,-0.3108002073808218,4.295194154743711,2,train
-0.3108002073808218,4.295194154743711,3.2356295164134328,-0.2676937351351474,4.325371874387696,2,train
-0.2676937351351474,4.325371874387696,2.79854203212475,-0.22430747978475363,4.351137302343351,2,train
-0.22430747978475363,4.351137302343351,2.353369251181362,-0.18068594865519155,4.372415568892464,2,train
-0.18068594865519155,4.372415568892464,1.901318523400486,-0.1368743363426148,4.389144191174733,2,train
-0.1368743363426148,4.389144191174733,1.4436581398834993,-0.09291839797216797,4.401273630033589,2,train
-0.09291839797216797,4.401273630033589,0.9817066746927828,-0.04886431743507644,4.4087677360780635,2,train
-0.04886431743507644,4.4087677360780635,0.5168215150125114,-0.004758571749970304,4.411604077717902,2,train
-0.004758571749970304,4.411604077717902,0.05038675727380435,0.03935220724276524,4.409774145790017,2,train
0.03935220724276524,4.409774145790017,-0.41619933684373406,0.08342137260091143,4.403283431395564,2,train
0.08342137260091143,4.403283431395564,-0.8815371190895362,0.127402402138499,4.392151375656927,2,train
0.127402402138499,4.392151375656927,-1.3442383563631202,0.17124903714365097,4.37641119222806,2,train
0.17124903714365097,4.37641119222806,-1.8029388432328126,0.21491541869667014,4.3561095654936945,2,train
0.21491541869667014,4.3561095654936945,-2.2563106180004335,0.2583562203684215,4.331306229417784,2,train
0.2583562203684215,4.331306229417784,-2.703073585465609,0.3015267761382694,4.302073433896812,2,train
0.3015267761382694,4.302073433896812,-3.1420063649602734,0.34438320244814163,4.268495307191978,2,train
0.34438320244814163,4.268495307191978,-3.571956202067132,0.3868825134027338,4.230667124515119,2,train
0.3868825134027338,4.230667124515119,-3.991847805964866,0.428982728233088,4.1886944940938475,2,train
0.428982728233088,4.1886944940938475,-4.400691000699961,0.4706429702591546,4.142692473018205,2,train
0.4706429702591546,4.142692473018205,-4.797587106937368,0.5118235567136551,4.092784625859877,2,train
0.5118235567136551,4.092784625859877,-5.181733999926617,0.5524860789216995,4.039102039451328,2,train
0.5524860789216995,4.039102039451328,-5.552429818586765,0.5925934724652631,3.981782307320662,2,train
0.5925934724652631,3.981782307320662,-5.909075328866487,0.6321100770959742,3.9209684971119305,2,train
0.6321100770959742,3.9209684971119305,-6.25117497106902,0.6710016862910676,3.8568081139007546,2,train
0.6710016862910676,3.8568081139007546,-6.578336644955469,0.7092355864733938,3.789452071668441,2,train
0.7092355864733938,3.789452071668441,-6.890270307604169,0.7467805860349518,3.7190536843559987,2,train
0.7467805860349518,3.7190536843559987,-7.186785476805446,0.7836070344127314,3.6457676869176314,2,train
0.7836070344127314,3.6457676869176314,-7.467787746961882,0.8196868315643109,3.5697492956680588,2,train
0.8196868315643109,3.5697492956680588,-7.733274434943325,0.8549934282775972,3.4911533160065193,2,train
0.8549934282775972,3.4911533160065193,-7.983329480150271,0.8895018178236427,3.4101333043385154,2,train
0.8895018178236427,3.4101333043385154,-8.218117726327632,0.923188519523295,3.3268407897382306,2,train
0.923188519523295,3.3268407897382306,-8.437878712702805,0.9560315548475198,3.241424559631025,2,train
0.9560315548475198,3.241424559631025,-8.642920099137484,0.9880104167078824,3.154030012553669,2,train
0.9880104167078824,3.154030012553669,-8.83361084457682,1.019106032618398,3.0647985798931314,2,train
1.019106032618398,3.0647985798931314,-9.010374250583306,1.0493007224235311,2.973867217431449,2,train
1.0493007224235311,2.973867217431449,-9.173680972599527,1.0785781512904329,2.881367966548761,2,train
1.0785781512904329,2.881367966548761,-9.324042091231796,1.1069232786575975,2.7874275840689386,2,train
1.1069232786575975,2.7874275840689386,-9.462002324705185,1.1343223038180956,2.69216723897834,2,train
1.1343223038180956,2.69216723897834,-9.588133452094363,1.1607626087945617,2.5957022736103217,2,train
1.1607626087945617,2.5957022736103217,-9.703028005328948,1.186232699136333,2.498142026365347,2,train
1.186232699136333,2.498142026365347,-9.807293276603755,1.2107221432376833,2.399589712625175,2,train
1.2107221432376833,2.399589712625175,-9.9015456769404,1.234221510741072,2.300142360213819,2,train
1.234221510741072,2.300142360213819,-9.9864054714436,1.2567223105517322,2.1998907955501665,2,train
1.2567223105517322,2.1998907955501665,-10.06249190742092,1.278216928950714,2.0989196765185048,2,train
1.278216928950714,2.0989196765185048,-10.130418743090521,1.2986985682534946,1.99730756804406,2,train
1.2986985682534946,1.99730756804406,-10.190790177148404,1.3181611864212477,1.895127056390984,2,train
1.3181611864212477,1.895127056390984,-10.24419717303003,1.3365994379924293,1.7924448982898336,2,train
1.3365994379924293,1.7924448982898336,-10.29121416627451,1.354008616664076,1.689322201140525,2,train
1.354008616664076,1.689322201140525,-10.332396138953946,1.3703845998155282,1.58581463071545,2,train
1.3703845998155282,1.58581463071545,-10.368276041614818,1.385723795232567,1.4819726429968891,2,train
1.385723795232567,1.4819726429968891,-10.399362540530209,1.4000230902574362,1.3778417370147622,2,train
1.4000230902574362,1.3778417370147622,-10.426138066207043,1.4132798035601095,1.2734627257975673,2,train
1.4132798035601095,1.2734627257975673,-10.44905713795294,1.4254916396985573,1.1688720228043183,2,train
1.4254916396985573,1.1688720228043183,-10.468544938802301,1.4366566466107356,1.0641019414624722,2,train
1.4366566466107356,1.0641019414624722,-10.484996115150226,1.4467731761585434,0.9591810056910695,2,train
1.4467731761585434,0.9591810056910695,-10.498773775969404,1.4558398478240304,0.8541342695352082,2,train
1.4558398478240304,0.8541342695352082,-10.510208667416778,1.4638555156405861,0.7489836442737935,2,train
1.4638555156405861,0.7489836442737935,-10.51959849990695,1.470819238426583,0.6437482315841941,2,train
1.470819238426583,0.6437482315841941,-10.527207406278357,1.4767302533758246,0.5384446615524652,2,train
1.4767302533758246,0.5384446615524652,-10.533265511453244,1.4815879530479796,0.43308743450413184,2,train
1.4815879530479796,0.43308743450413184,-10.537968595947602,1.4853918657927858,0.32768926579659124,2,train
1.4853918657927858,0.32768926579659124,-10.541477837683104,1.4881416396339548,0.22226143285871655,2,train
1.4881416396339548,0.22226143285871655,-10.543919618757611,1.489837029632197,0.11681412388531051,2,train
1.489837029632197,0.11681412388531051,-10.545385386116324,1.490477888741374,0.011356787692947692,2,train
1.490477888741374,0.011356787692947692,-10.545931557410746,1.490064162167251,-0.09410151568103613,2,train
1.490064162167251,-0.09410151568103613,-10.545579465719713,1.4885958852344088,-0.1995517640034477,2,train
1.4885958852344088,-0.1995517640034477,-10.544315339221157,1.4860731847633681,-0.30498462183410646,2,train
1.4860731847633681,-0.30498462183410646,-10.542090314334093,1.4824962839566045,-0.41039008981613145,2,train
1.4824962839566045,-0.41039008981613145,-10.538820483286498,1.4778655107886722,-0.515757154626824,2,train
1.4778655107886722,-0.515757154626824,-10.534386979497546,1.4721813098918552,-0.6210734399943215,2,train
1.4721813098918552,-0.6210734399943215,-10.52863610658153,1.4654442579243785,-0.7263248592552676,2,train
1.4654442579243785,-0.7263248592552676,-10.521379519174715,1.4576550824030112,-0.8314952700225765,2,train
1.4576550824030112,-0.8314952700225765,-10.512394466141775,1.4488146839756397,-0.9365661316494901,2,train
1.4488146839756397,-0.9365661316494901,-10.501424109018537,1.43892416210184,-1.0415161663158885,2,train
1.43892416210184,-1.0415161663158885,-10.48817793077132,1.4279848441004357,-1.1463210247243307,2,train
1.4279848441004357,-1.1463210247243307,-10.472332252075253,1.4159983175122546,-1.2509529575753962,2,train
1.4159983175122546,-1.2509529575753962,-10.453530874301924,1.4029664657136132,-1.3553804941930507,2,train
1.4029664657136132,-1.3553804941930507,-10.431385870224235,1.388891506701272,-1.4595681298890613,2,train
1.388891506701272,-1.4595681298890613,-10.40547854504795,1.3737760349525596,-1.5634760238884957,2,train
1.3737760349525596,-1.5634760238884957,-10.375360591714301,1.3576230662449307,-1.667059709883155,2,train
1.3576230662449307,-1.667059709883155,-10.340555465427881,1.3404360852972887,-1.7702698215327748,2,train
1.3404360852972887,-1.7702698215327748,-10.300560002983563,1.3222190960709297,-1.8730518354907981,2,train
1.3222190960709297,-1.8730518354907981,-10.254846312624226,1.3029766745409073,-1.9753458347874278,2,train
1.3029766745409073,-1.9753458347874278,-10.202863959782173,1.2827140237190402,-2.0770862956517764,2,train
1.2827140237190402,-2.0770862956517764,-10.144042473060882,1.2614370306777718,-2.1782019010906586,2,train
1.2614370306777718,-2.1782019010906586,-10.077794193120184,1.2391523252898227,-2.27861538475653,2,train
1.2391523252898227,-2.27861538475653,-10.003517484657053,1.2158673403622902,-2.3782434088231477,2,train
1.2158673403622902,-2.3782434088231477,-9.920600328351982,1.1915903728058896,-2.476996479735808,2,train
1.1915903728058896,-2.476996479735808,-9.82842430541009,1.1663306454408147,-2.5747789058041026,2,train
1.1663306454408147,-2.5747789058041026,-9.726368982115282,1.140098369000739,-2.67148880064906,2,train
1.140098369000739,-2.67148880064906,-9.613816695598311,1.1129048038564253,-2.767018136493249,2,train
1.1129048038564253,-2.767018136493249,-9.490157734785615,1.0847623209409527,-2.861252851181711,2,train
1.0847623209409527,-2.861252851181711,-9.354795902262333,1.0556844613205574,-2.9540730126337795,2,train
1.0556844613205574,-2.9540730126337795,-9.207154433602547,1.0256859938194192,-3.045353044141853,2,train
1.0256859938194192,-3.045353044141853,-9.046682240685723,0.9947829700744164,-3.1349620135451173,2,train
0.9947829700744164,-3.1349620135451173,-8.872860434767524,0.962992776367987,-3.2227639888078294,2,train
0.962992776367987,-3.2227639888078294,-8.685209073791356,0.9303341815649099,-3.308618461918828,2,train
0.9303341815649099,-3.308618461918828,-8.48329406685034,0.8968273804631987,-3.392380842299965,2,train
0.8968273804631987,-3.392380842299965,-8.266734157124466,0.862494031861549,-3.4739030200676124,2,train
0.862494031861549,-3.4739030200676124,-8.035207893358336,0.8273572906470154,-3.553033998538482,2,train
0.8273572906470154,-3.553033998538482,-7.788460489389643,0.7914418332178678,-3.629620594317717,2,train
0.7914418332178678,-3.629620594317717,-7.526310461798444,0.7547738755788367,-3.703508202166947,2,train
0.7547738755788367,-3.703508202166947,-7.248655927858866,0.7173811834799738,-3.7745416206404214,2,train
0.7173811834799738,-3.7745416206404214,-6.955480440081134,0.6792930740167327,-3.8425659332206545,2,train
0.6792930740167327,-3.8425659332206545,-6.646858230168197,0.6405404081679383,-3.9074274384075256,2,train
0.6405404081679383,-3.9074274384075256,-6.322958734582213,0.6011555738201398,-3.9689746209467027,2,train
0.6011555738201398,-3.9689746209467027,-5.984050276475777,0.561172458911156,-4.027059155157926,2,train
0.561172458911156,-4.027059155157926,-5.63050278476973,0.5206264144218351,-4.081536930176776,2,train
0.5206264144218351,-4.081536930176776,-5.262789440835854,0.4795542070521833,-4.13226908589201,2,train
0.4795542070521833,-4.13226908589201,-4.881487156633895,0.4379939615347325,-4.179123047481243,2,train
0.4379939615347325,-4.179123047481243,-4.487275805187839,0.3959850926626194,-4.221973545756279,2,train
0.3959850926626194,-4.221973545756279,-4.08093614475094,0.3535682272402869,-4.260703610058163,2,train
0.3535682272402869,-4.260703610058163,-3.6633464015326926,0.3107851162986488,-4.295205520219335,2,train
0.3107851162986488,-4.295205520219335,-3.2354775019256112,0.2676785380513767,-4.325381704158196,2,train
0.2676785380513767,-4.325381704158196,-2.7983869731135758,0.22429219220189112,-4.35114556800496,2,train
0.22429219220189112,-4.35114556800496,-2.353211559984408,0.18067058633876304,-4.372422246283554,2,train
0.18067058633876304,-4.372422246283554,-1.9011586355278018,0.13685891527764454,-4.389149260589896,2,train
0.13685891527764454,-4.389149260589896,-1.4434965104343251,0.09290293431770072,-4.401277076400276,2,train
0.09290293431770072,-4.401277076400276,-0.9815437744582721,0.04884882747713261,-4.408769549092919,2,train
0.04884882747713261,-4.408769549092919,-0.5166578263234666,0.0047430718533488375,-4.411604251940569,2,train
0.0047430718533488375,-4.411604251940569,-0.050222769658909865,-0.039367700683402736,-4.409772680692874,2,train
-0.039367700683402736,-4.409772680692874,0.4163631311187068,-0.0834368432102297,-4.403280331368557,2,train
-0.0834368432102297,-4.403280331368557,0.8817002295279662,-0.12741783360950143,-4.39214664996743,2,train
-0.12741783360950143,-4.39214664996743,1.3444002987144186,-0.17126441328606806,-4.37640485493642,2,train
-0.17126441328606806,-4.37640485493642,1.8030991438659343,-0.2149307234842873,-4.356101635325855,2,train
-0.2149307234842873,-4.356101635325855,2.2564688181027237,-0.25837143798492695,-4.331296729597079,2,train
-0.25837143798492695,-4.331296729597079,2.70322924500025,-0.30154189102122697,-4.302062391937647,2,train
-0.30154189102122697,-4.302062391937647,3.142159066321835,-0.34439819933072324,-4.26848275465869,2,train
-0.34439819933072324,-4.26848275465869,3.5721055533824226,-0.38689737735288204,-4.230653096749786,2,train
-0.38689737735288204,-4.230653096749786,3.9919934439950566,-0.4289974446898188,-4.188679029917227,2,train
-0.4289974446898188,-4.188679029917227,4.400832593309594,-0.4706575250657533,-4.1426756144082475,2,train
-0.4706575250657533,-4.1426756144082475,4.79772435510608,-0.511837936147565,-4.0927664176124745,2,train
-0.511837936147565,-4.0927664176124745,5.181866639289676,-0.5525002697209488,-4.039082528828037,2,train
-0.5525002697209488,-4.039082528828037,5.552557620500574,-0.5926074618513234,-3.981761543688124,2,train
-0.5926074618513234,-3.981761543688124,5.909198101005056,-0.6321238527929918,-3.920946531577617,2,train
-0.6321238527929918,-3.920946531577617,6.251292557566132,-0.6710152365414511,-3.856784998949472,2,train
-0.6710152365414511,-3.856784998949472,6.578448926115456,-0.7092489000497897,-3.7894278608037615,2,train
-0.7092489000497897,-3.7894278608037615,6.8903771992108895,-0.7467936522486738,-3.719028431750471,2,train
-0.7467936522486738,-3.719028431750471,7.186886929064843,-0.7836198431187511,-3.6457414470752294,2,train
-0.7836198431187511,-3.6457414470752294,7.46788374311772,-0.8196993731629469,-3.569722123101933,2,train
-0.8196993731629469,-3.569722123101933,7.733364989608789,-0.8550056937130694,-3.491125264934671,2,train
-0.8550056937130694,-3.491125264934671,7.983414637399889,-0.8895137985796822,-3.4101044283995563,2,train
-0.8895137985796822,-3.4101044283995563,8.218197557594463,-0.9232002076160187,-3.3268111417289647,2,train
-0.9232002076160187,-3.3268111417289647,8.437953314525451,-0.9560429428157969,-3.241394191267127,2,train
-0.9560429428157969,-3.241394191267127,8.64298959079984,-0.9880214976014257,-3.1539989742543324,2,train
-0.9880214976014257,-3.1539989742543324,8.833675365681275,-1.019116799983824,-3.064766920590156,2,train
-1.019116799983824,-3.064766920590156,9.010433958595238,-1.049311170288634,-2.973834984402886,2,train
-1.049311170288634,-2.973834984402886,9.173736040397243,-1.0785882741469168,-2.881335205276897,2,train
-1.0785882741469168,-2.881335205276897,9.324092704692557,-1.106933071442509,-2.78739433812213,2,train
-1.106933071442509,-2.78739433812213,9.46204868035373,-1.1343317618941893,-2.692133549915955,2,train
-1.1343317618941893,-2.692133549915955,9.588175754836369,-1.1607717279298284,-2.5956681809098394,2,train
-1.1607717279298284,-2.5956681809098394,9.703066466287781,-1.1862414754829043,-2.498107567370515,2,train
-1.1862414754829043,-2.498107567370515,9.807328111074934,-1.2107305733103184,-2.399554922513985,2,train
-1.2107305733103184,-2.399554922513985,9.901577102474517,-1.2342295913954175,-2.300107271984979,2,train
-1.2342295913954175,-2.300107271984979,9.986433706064952,-1.256730038962534,-2.1998554400266896,2,train
-1.256730038962534,-2.1998554400266896,10.062517167986014,-1.2782243025901432,-2.098884082367006,2,train
-1.2782243025901432,-2.098884082367006,10.130441243787741,-1.2987055848697413,-1.997271761808354,2,train
-1.2987055848697413,-1.997271761808354,10.190810128137855,-1.3181678440175146,-1.895091062538597,2,train
-1.3181678440175146,-1.895091062538597,10.24421477922021,-1.3366057348064508,-1.7924087392700816,2,train
-1.3366057348064508,-1.7924087392700816,10.291229626231088,-1.3540145511482697,-1.6892858974528715,2,train
-1.3540145511482697,-1.6892858974528715,10.332409643934204,-1.370390170617876,-1.5857782009869206,2,train
-1.370390170617876,-1.5857782009869206,10.368287774720429,-1.3857290011783112,-1.4819361040673993,2,train
-1.3857290011783112,-1.4819361040673993,10.399372675970174,-1.4000279303316645,-1.3778051040293022,2,train
-1.4000279303316645,-1.3778051040293022,10.426146768662063,-1.4132842768912912,-1.2734260123042729,2,train
-1.4132842768912912,-1.2734260123042729,10.449064562032323,-1.4254957455430866,-1.168835240857548,2,train
-1.4254957455430866,-1.168835240857548,10.468551228584264,-1.4366603843385264,-1.0640651017301004,2,train
-1.4366603843385264,-1.0640651017301004,10.48500140379671,-1.446776545239717,-0.9591441175652975,2,train
-1.446776545239717,-0.9591441175652975,10.498778185406673,-1.4558428478167242,-0.8540973412462736,2,train
-1.4558428478167242,-0.8540973412462736,10.510212308073543,-1.4638581461799127,-0.7489466830060434,2,train
-1.4638581461799127,-0.7489466830060434,10.519601470502192,-1.4708214992147601,-0.6437112435940632,2,train
-1.4708214992147601,-0.6437112435940632,10.527209793651663,-1.476732144173492,-0.5384076522879641,2,train
-1.476732144173492,-0.5384076522879641,10.53326739043111,-1.4815894736667174,-0.4330504087255188,2,train
-1.4815894736667174,-0.4330504087255188,10.537970029239794,-1.4853930160888442,-0.32765222769795027,2,train
-1.4853930160888442,-0.32765222769795027,10.541478875804112,-1.4881424195032034,-0.22222438619021445,2,train
-1.4881424195032034,-0.22222438619021445,10.543920299968827,-1.4898374390062983,-0.11677707207594352,2,train
-1.4898374390062983,-0.11677707207594352,10.545385736385462,-1.4904779275851878,-0.011319733973618865,2,train
-1.4904779275851878,-0.011319733973618865,10.545931590385928,-1.490063830477469,0.09413856815424543,2,train
-1.490063830477469,0.09413856815424543,10.545579182716345,-1.4885951830394233,0.19958881202593481,2,train
-1.4885951830394233,0.19958881202593481,10.5443147292207,-1.486072112124374,0.3050216620294507,2,train
-1.486072112124374,0.3050216620294507,10.5420893539946,-1.482494840969933,0.41042711851296443,2,train
-1.482494840969933,0.41042711851296443,10.538819136965731,-1.4778636975893549,0.5157941677360002,2,train
-1.4778636975893549,0.5157941677360002,10.534385199290238,-1.4721791266584143,0.6211104328865417,2,train
-1.4721791266584143,0.6211104328865417,10.528633832373275,-1.4654417048848374,0.7263618266393381,2,train
-1.4654417048848374,0.7263618266393381,10.521376678715804,-1.457652159842119,0.8315322058245234,2,train
-1.457652159842119,0.8315322058245234,10.512390975145069,-1.4488113922432986,0.936603028892791,2,train
-1.4488113922432986,0.936603028892791,10.50141987128628,-1.4389205016227238,1.0415530170031424,2,train
-1.4389205016227238,1.0415530170031424,10.48817283835664,-1.427980815384783,1.1463578197207411,2,train
-1.427980815384783,1.1463578197207411,10.47232618548464,-1.4159939211678163,1.2509896864945138,2,train
-1.4159939211678163,1.2509896864945138,10.453523702745882,-1.4029617024587286,1.355417145285295,2,train
-1.4029617024587286,1.355417145285295,10.431377451923685,-1.388886377379044,1.459604689933618,2,train
-1.388886377379044,1.459604689933618,10.405468727604648,-1.3737705405460912,1.563512478089276,2,train
-1.3737705405460912,1.563512478089276,10.375349212553829,-1.357617207893577,1.6670960417695824,2,train
-1.357617207893577,1.6670960417695824,10.34054235232417,-1.340429864313876,1.770306012866264,2,train
-1.340429864313876,1.770306012866264,10.300544974673926,-1.3222125139598746,1.8730878661778743,2,train
-1.3222125139598746,1.8730878661778743,10.254829179523968,-1.3029697330171697,1.9753816828005253,2,train
-1.3029697330171697,1.9753816828005253,10.202844524807503,-1.282706724727823,2.077121936958845,2,train
-1.282706724727823,2.077121936958845,10.144020532568492,-1.2614293764148774,2.1782373095947793,2,train
-1.2614293764148774,2.1782373095947793,10.07776953797096,-1.2391443182225563,2.278650532246818,2,train
-1.2391443182225563,2.278650532246818,10.003489901410642,-1.2158589832507936,2.3782782649382757,2,train
-1.2158589832507936,2.3782782649382757,9.920569600597261,-1.1915816687247698,2.477031011941533,2,train
-1.1915816687247698,2.477031011941533,9.828390215235313,-1.1663215978009218,2.5748130793861965,2,train
-1.1663215978009218,2.5748130793861965,9.726331311719294,-1.1400889815709325,2.6715225787230596,2,train
-1.1400889815709325,2.6715225787230596,9.613775229042178,-1.1128950807851519,2.7670514800324093,2,train
-1.1128950807851519,2.7670514800324093,9.490112259881107,-1.0847522667774485,2.8612857190645014,2,train
-1.0847522667774485,2.8612857190645014,9.354746212590662,-1.0556740810354721,2.9541053617121804,2,train
-1.0556740810354721,2.9541053617121804,9.207100330653414,-1.0256752928246489,3.0453848293315895,2,train
-1.0256752928246489,3.0453848293315895,9.046623536103128,-0.9947719542419191,3.134993187938815,2,train
-0.9947719542419191,3.134993187938815,8.872796952684721,-0.9629814520473501,3.222794503811875,2,train
-0.9629814520473501,3.222794503811875,8.68514065323351,-0.9303225555994268,3.308648267414494,2,train
-0.9303225555994268,3.308648267414494,8.483220564179225,-0.8968154602042122,3.3924098868290686,2,train
-0.8968154602042122,3.3924098868290686,8.266655448495577,-0.8624818251808157,3.4739312510426705,2,train
-0.8624818251808157,3.4739312510426705,8.035123877156874,-0.8273448059468469,3.5530613624769662,2,train
-0.8273448059468469,3.5530613624769662,7.788371088608381,-0.7914290794388125,3.6296470370996343,2,train
-0.7914290794388125,3.6296470370996343,7.526215626317268,-0.7547608622046733,3.703533669314545,2,train
-0.7547608622046733,3.703533669314545,7.248555636583524,-0.7173679205398047,3.7745660576183946,2,train
-0.7173679205398047,3.7745660576183946,6.955374702896922,-0.6792795720839803,3.8425892857547748,2,train
-0.6792795720839803,3.8425892857547748,6.646747089663565,-0.6405266783560739,3.9074496528191722,2,train
-0.6405266783560739,3.9074496528191722,6.322842267497736,-0.6011416277749995,3.9689956445003265,2,train
-0.6011416277749995,3.9689956445003265,5.983928594835239,-0.5611583087997312,4.027078936418066,2,train
-0.5611583087997312,4.027078936418066,5.630376036652975,-0.5206120729174613,4.0815554193708605,2,train
-0.5206120729174613,4.0815554193708605,5.262657810757047,-0.47953968731608787,4.132286235274829,2,train
-0.47953968731608787,4.132286235274829,4.881350865494149,-0.4379792771939483,4.1791388116967205,2,train
-0.4379792771939483,4.1791388116967205,4.487135109777887,-0.39597025778431294,4.221987882191943,2,train
-0.39597025778431294,4.221987882191943,4.080791336787157,-0.3535532563025982,4.260716479187607,2,train
-0.3535532563025982,4.260716479187607,3.663197806218608,-0.31077002415818616,4.295216885927924,2,train
-0.31077002415818616,4.295216885927924,3.2353254760405608,-0.2676633399075578,4.325391534047331,2,train
-0.2676633399075578,4.325391534047331,2.7982319026401425,-0.22427690355836777,4.351153833670408,2,train
-0.22427690355836777,4.351153833670408,2.3530538572967146,-0.18065522296220987,4.372428923563586,2,train
-0.18065522296220987,4.372428923563586,1.9009987361728231,-0.13684349315423375,4.389154329779375,2,train
-0.13684349315423375,4.389154329779375,1.4433348695482229,-0.09288746960762041,4.401280522427289,2,train
-0.09288746960762041,4.401280522427289,0.981380862868768,-0.04883333646753841,4.408771361655109,2,train
-0.04883333646753841,4.408771361655109,0.5164941263972105,-0.004727570910163105,4.411604425598934,2,train
-0.004727570910163105,4.411604425598934,0.05005877095937047,0.03938319516441019,4.409771214921485,2,train
0.03938319516441019,4.409771214921485,-0.4165269362923695,0.08345231485263405,4.403277230559381,2,train
0.08345231485263405,4.403277230559381,-0.8818633506474444,0.12743326610523822,4.392141923390167,2,train
0.12743326610523822,4.392141923390167,-1.3445622514994164,0.17127979044382466,4.376398516654028,2,train
0.17127979044382466,4.376398516654028,-1.8032594546579301,0.2149460292768334,4.356093704067154,2,train
0.2149460292768334,4.356093704067154,-2.2566270280640173,0.2583866565949651,4.331287228588518,2,train
0.2583866565949651,4.331287228588518,-2.703384914071582,0.3015570068853675,4.302051348696955,2,train
0.3015570068853675,4.302051348696955,-3.1423117768780893,0.3444131971812188,4.26847020075371,2,train
0.3444131971812188,4.26847020075371,-3.57225491353354,0.3869122422567917,4.230639067526258,2,train
0.3869122422567917,4.230639067526258,-3.99213909048821,0.4290121620853123,4.188663564199695,2,train
0.4290121620853123,4.188663564199695,-4.400974193998225,0.4706720807953081,4.142658754178544,2,train
0.4706720807953081,4.142658754178544,-4.797861610961586,0.5118523164878558,4.092748207670443,2,train
0.5118523164878558,4.092748207670443,-5.181999285941866,0.5525144614092748,4.039063016439227,2,train
0.5525144614092748,4.039063016439227,-5.55268542930312,0.5926214521084676,3.9817407782231844,2,train
0.5926214521084676,3.9817407782231844,-5.909320879631784,0.6321376293424513,3.9209245641480157,2,train
0.6321376293424513,3.9209245641480157,-6.2514101501531005,0.6710287876250259,3.8567618820439766,2,train
0.6710287876250259,3.8567618820439766,-6.578561212971519,0.7092622144395564,3.789403647929852,2,train
0.7092622144395564,3.789403647929852,-6.890484096126534,0.7468067192554151,3.719003177084525,2,train
0.7468067192554151,3.719003177084525,-7.186988386254519,0.7836326525969456,3.6457152051249575,2,train
0.7836326525969456,3.6457152051249575,-7.467979743835381,0.819711915512457,3.569694948384114,2,train
0.819711915512457,3.569694948384114,-7.733455548479313,0.8550179598776944,3.4910972116708083,2,train
0.8550179598776944,3.4910972116708083,-7.983499798510763,0.8895257800427665,3.410075550231632,2,train
0.8895257800427665,3.410075550231632,-8.218277392392798,0.9232118963933265,3.3267814914570053,2,train
0.9232118963933265,3.3267814914570053,-8.438027919564778,0.9560543314458754,3.241363820609878,2,train
0.9560543314458754,3.241363820609878,-8.643059085379655,0.9880325791336957,3.153967933633899,2,train
0.9880325791336957,3.153967933633899,-8.833739889420112,1.0191275679646385,3.0647352589410874,2,train
1.0191275679646385,3.0647352589410874,-9.01049366897493,1.0493216187455503,2.9738027490058148,2,train
1.0493216187455503,2.9738027490058148,-9.173791110312763,1.0785983975714275,2.8813024416165263,2,train
1.0785983975714275,2.8813024416165263,-9.32414332003786,1.1069428647714714,2.7873610897690675,2,train
1.1069428647714714,2.7873610897690675,-9.462095037670151,1.1343412204901913,2.692099858431652,2,train
1.1343412204901913,2.692099858431652,-9.588218059045971,1.1607808475607138,2.5956340857736975,2,train
1.1607808475607138,2.5956340857736975,-9.70310492852998,1.1862502523006764,2.4980731059280457,2,train
1.1862502523006764,2.4980731059280457,-9.807362946660904,1.2107390038296248,2.3995201299447895,2,train
1.2107390038296248,2.3995201299447895,-9.90160852897,1.2342376724718085,2.300072181289226,2,train
1.2342376724718085,2.300072181289226,-9.986461941508837,1.2567377677706726,2.19982008202871,2,train
1.2567377677706726,2.19982008202871,-10.062542429248747,1.278231676602131,2.0988484857345964,2,train
